CLIENTNUM,Attrition_Numeric,Customer_Age,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Avg_Utilization_Ratio,Gender_Encoded,Dependent_count,Education_Level_sorted,Marital_Status_sorted,Income_Category_sorted,Card_Category_sorted,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,naive_cls1,naive_cls2
805522758,0,44,2311.0,1830,1701,0.792,1,1,Doctorate,Divorced,0K - 40K,Blue,39,5,2,4,0.00044353,0.99956
720014358,0,38,1934.0,985,4019,0.509,1,1,Doctorate,Single,0K - 40K,Blue,26,5,2,4,0.00044353,0.99956
712475733,0,38,2435.0,1888,1847,0.775,1,3,High School,Married,0K - 40K,Blue,28,4,2,3,0.00019311,0.99981
708885558,1,56,3556.0,0,2220,0.0,1,1,High School,Single,0K - 40K,Blue,48,1,5,2,0.99458,0.00542
717278808,0,37,1788.0,0,3511,0.0,1,3,College,Married,0K - 40K,Blue,28,4,2,1,6.9248e-05,0.99993
715143333,0,45,9433.0,1578,3910,0.167,1,1,High School,Divorced,0K - 40K,Blue,36,6,2,2,0.00010386,0.9999
709094358,0,51,8900.0,798,16737,0.09,1,1,Graduate,Single,0K - 40K,Blue,41,4,2,3,0.00017969,0.99982
710070183,0,53,2615.0,1772,1419,0.678,1,1,High School,Single,0K - 40K,Blue,36,3,2,2,0.00010386,0.9999
710929233,0,33,2800.0,1559,4253,0.557,1,2,Doctorate,Single,0K - 40K,Blue,36,5,2,3,0.00027701,0.99972
711069483,0,40,1538.0,0,4884,0.0,1,2,Graduate,Single,0K - 40K,Blue,36,6,2,2,0.00011382,0.99989
719252583,0,29,3095.0,1488,4642,0.481,1,1,High School,Single,0K - 40K,Blue,20,4,2,1,6.2633e-05,0.99994
716484333,0,46,1696.0,1177,4410,0.694,1,2,Graduate,Married,0K - 40K,Blue,40,6,1,2,5.5077e-05,0.99994
719821908,1,38,2703.0,0,2752,0.0,1,2,High School,Single,0K - 40K,Blue,16,2,1,2,0.98167,0.01833
712257258,1,50,1457.0,0,1441,0.0,1,1,High School,Single,0K - 40K,Blue,36,4,2,5,0.99807,0.00193489
785024808,0,53,3378.0,2134,4464,0.632,1,1,High School,Single,0K - 40K,Blue,47,6,2,3,0.00017468,0.99983
789580908,0,44,8512.0,1471,4056,0.173,1,3,High School,Single,0K - 40K,Blue,37,3,2,2,0.00011482,0.99989
717836733,0,49,5153.0,1378,4274,0.267,1,1,Graduate,Married,0K - 40K,Blue,36,6,2,1,6.4428e-05,0.99994
708585933,0,44,1656.0,1429,4258,0.863,1,4,High School,Single,0K - 40K,Blue,36,6,2,3,0.00019517,0.9998
770293758,0,44,2111.0,1047,4830,0.496,0,3,High School,Single,0K - 40K,Blue,38,6,1,2,5.5559e-05,0.99994
716815308,0,44,4396.0,1489,3942,0.339,1,2,Uneducated,Married,0K - 40K,Blue,36,4,2,5,0.00058091,0.99942
721410858,0,54,1921.0,1334,4512,0.694,1,4,High School,Single,0K - 40K,Blue,36,1,3,0,6.765e-05,0.99993
788544108,0,43,6611.0,1041,4037,0.157,1,2,High School,Single,0K - 40K,Blue,37,4,3,0,6.4505e-05,0.99994
711879633,0,45,2766.0,1985,4480,0.718,0,3,High School,Single,0K - 40K,Blue,29,4,1,2,5.5559e-05,0.99994
720142308,1,52,2160.0,0,2360,0.0,1,2,Graduate,Married,0K - 40K,Blue,36,5,3,4,0.99807,0.00193323
716961033,0,48,3520.0,2149,3630,0.611,1,3,High School,Single,0K - 40K,Blue,40,1,3,3,0.00030516,0.99969
719265108,0,42,3815.0,1190,4430,0.312,1,3,High School,Married,0K - 40K,Blue,33,6,3,2,0.00018145,0.99982
778471758,0,52,2427.0,2362,4663,0.973,1,2,Graduate,Married,0K - 40K,Blue,37,1,3,3,0.00030251,0.9997
798988983,0,51,7165.0,2037,3553,0.284,1,2,Uneducated,Married,0K - 40K,Blue,45,6,3,2,0.00018494,0.99982
720700008,0,50,4517.0,2238,4686,0.495,1,1,High School,Single,0K - 40K,Blue,36,1,1,3,8.453e-05,0.99992
714257958,0,41,1738.0,0,4220,0.0,1,3,Doctorate,Single,0K - 40K,Blue,31,4,2,1,0.00010307,0.9999
714974658,0,48,2464.0,1867,1219,0.758,1,4,College,Married,0K - 40K,Blue,36,6,1,4,0.00016114,0.99984
779261433,0,54,2043.0,1597,3553,0.782,1,2,Graduate,Single,0K - 40K,Blue,36,3,1,2,5.5077e-05,0.99994
771217758,0,44,4182.0,2028,16920,0.485,1,2,High School,Single,0K - 40K,Blue,31,3,2,3,0.0001861,0.99981
720204558,0,45,1640.0,999,4597,0.609,1,2,High School,Married,0K - 40K,Blue,36,4,1,3,9.0056e-05,0.99991
708412758,1,33,1457.0,0,2200,0.0,1,3,Graduate,Single,0K - 40K,Blue,36,5,2,3,0.99499,0.00501
789494133,0,30,2490.0,1259,2441,0.506,0,0,High School,Married,0K - 40K,Blue,21,5,4,3,0.00030499,0.9997
710136258,1,33,1806.0,0,2833,0.0,1,2,Graduate,Single,0K - 40K,Blue,24,6,2,3,0.9948,0.0052
737952333,0,64,2586.0,0,3435,0.0,0,1,Graduate,Single,0K - 40K,Blue,56,3,1,5,0.00025668,0.99974
719453283,0,45,2918.0,1597,4454,0.547,1,2,Uneducated,Married,0K - 40K,Blue,36,3,4,3,0.00037588,0.99962
797638383,0,49,4852.0,2016,3561,0.415,1,4,High School,Married,0K - 40K,Blue,43,4,3,2,0.00018339,0.99982
719356008,0,39,1438.3,0,4548,0.0,1,3,Graduate,Single,0K - 40K,Blue,36,4,3,4,0.00053543,0.99946
788701608,0,42,2950.0,1705,1260,0.578,1,4,Graduate,Single,0K - 40K,Blue,26,5,2,3,0.00020077,0.9998
756629133,0,61,2721.0,0,2088,0.0,1,1,Graduate,Single,0K - 40K,Blue,54,3,2,2,0.00010684,0.99989
716728233,0,47,3216.0,1480,14178,0.46,1,4,High School,Married,0K - 40K,Blue,36,1,3,1,0.0001106,0.99989
710892408,0,57,3101.0,1257,1681,0.405,1,1,High School,Married,0K - 40K,Blue,36,6,2,2,0.00010386,0.9999
712852233,0,64,6663.0,765,4583,0.115,1,0,Graduate,Single,0K - 40K,Blue,53,5,3,4,0.00044282,0.99956
719549508,0,49,2712.0,1686,4678,0.622,1,4,Graduate,Single,0K - 40K,Blue,40,4,2,2,0.00011937,0.99988
708338958,0,58,3173.0,1713,3797,0.54,1,1,Graduate,Single,0K - 40K,Blue,36,5,1,1,3.1176e-05,0.99997
711694083,0,59,3030.0,1251,4724,0.413,1,0,Post-Graduate,Single,0K - 40K,Blue,48,4,2,2,0.00011493,0.99989
766381908,0,49,2473.0,1263,4597,0.511,1,4,High School,Married,0K - 40K,Blue,42,4,1,4,0.00016112,0.99984
721139808,0,42,2344.0,1081,3889,0.461,1,3,Graduate,Single,0K - 40K,Blue,36,1,2,1,7.1226e-05,0.99993
715596783,0,29,1895.0,1146,4333,0.605,1,1,Uneducated,Married,0K - 40K,Blue,18,3,3,3,0.00029196,0.99971
824560758,1,35,1678.0,0,2475,0.0,1,3,Graduate,Single,0K - 40K,Blue,31,1,3,4,0.99814,0.00186317
720216108,0,27,2549.0,2130,2605,0.836,1,2,College,Divorced,0K - 40K,Blue,14,4,3,3,0.00029411,0.99971
825831933,0,52,3136.0,1103,4528,0.352,1,3,High School,Married,0K - 40K,Blue,48,4,2,2,0.00011482,0.99989
756944133,0,52,3705.0,2168,4452,0.585,1,4,Graduate,Married,0K - 40K,Blue,45,1,1,3,9.7154e-05,0.9999
711397533,0,52,5616.0,2410,3410,0.429,1,2,High School,Married,0K - 40K,Blue,41,4,2,2,0.00011065,0.99989
717545808,0,44,2900.0,1987,4549,0.685,1,4,Post-Graduate,Single,0K - 40K,Blue,32,3,1,2,6.7967e-05,0.99993
717548358,0,38,2580.0,2265,1665,0.878,1,1,College,Married,0K - 40K,Blue,25,3,3,1,9.8992e-05,0.9999
713452533,0,35,1438.3,0,3427,0.0,1,4,Graduate,Single,0K - 40K,Blue,22,6,3,3,0.00031726,0.99968
817086783,0,45,2826.0,2162,2005,0.765,1,3,High School,Married,0K - 40K,Blue,27,4,3,2,0.00018145,0.99982
714668433,0,51,2522.0,1898,4122,0.753,1,4,Graduate,Single,0K - 40K,Blue,36,4,3,1,0.00011377,0.99989
720135333,0,45,8694.0,961,1753,0.111,1,5,Graduate,Single,0K - 40K,Blue,34,5,1,0,2.0974e-05,0.99998
720212508,0,51,4402.0,697,3325,0.158,1,1,Graduate,Single,0K - 40K,Blue,37,4,3,4,0.00048435,0.99952
757685733,0,43,3226.0,2145,5066,0.665,1,2,Graduate,Single,0K - 40K,Blue,36,1,2,2,0.00011382,0.99989
779134458,1,33,3709.0,1180,8130,0.318,1,1,Doctorate,Single,0K - 40K,Blue,15,1,1,3,0.99212,0.00788
716617608,0,50,1560.0,995,1936,0.638,1,1,High School,Single,0K - 40K,Blue,36,6,3,3,0.00027604,0.99972
788997408,0,65,2195.0,1917,4205,0.873,1,2,Doctorate,Single,0K - 40K,Blue,53,6,3,2,0.00026028,0.99974
712144158,1,53,2370.0,1166,2164,0.492,1,1,Graduate,Single,0K - 40K,Blue,48,6,6,3,0.99556,0.00444033
719462433,0,42,8464.0,1002,4227,0.118,1,5,Graduate,Single,0K - 40K,Blue,36,4,2,2,0.00011751,0.99988
716269308,0,56,2836.0,1362,4192,0.48,1,3,Graduate,Single,0K - 40K,Blue,36,4,2,2,0.00011811,0.99988
711151383,1,34,2066.0,347,2157,0.168,1,1,Post-Graduate,Single,0K - 40K,Blue,26,3,2,5,0.9984,0.00159907
717986058,0,29,5240.0,1608,2712,0.307,1,0,High School,Single,0K - 40K,Blue,13,6,3,5,0.00074474,0.99926
719749083,0,63,7098.0,2224,3465,0.313,0,0,Doctorate,Single,0K - 40K,Blue,54,5,2,0,5.2139e-05,0.99995
717364458,0,36,4331.0,1445,2053,0.334,1,3,High School,Married,0K - 40K,Blue,26,6,1,4,0.00015942,0.99984
714707133,0,47,1438.3,0,4443,0.0,1,3,Uneducated,Married,0K - 40K,Blue,36,5,1,1,3.5437e-05,0.99996
815845758,0,56,1438.3,0,1354,0.0,1,4,High School,Married,0K - 40K,Blue,51,4,2,3,0.00019517,0.9998
714860808,0,59,4404.0,2272,15709,0.516,1,1,Graduate,Single,0K - 40K,Blue,39,5,3,2,0.00016883,0.99983
798769458,0,29,3318.0,927,3011,0.279,1,1,High School,Single,0K - 40K,Blue,23,3,1,2,5.0256e-05,0.99995
718528008,0,60,3845.0,1460,14432,0.38,1,1,High School,Married,0K - 40K,Blue,47,2,3,1,9.8983e-05,0.9999
794947683,0,35,2118.0,1189,4541,0.561,1,4,Graduate,Single,0K - 40K,Blue,29,6,3,0,6.9589e-05,0.99993
718436133,0,44,2368.0,1244,4289,0.525,1,2,Graduate,Single,0K - 40K,Blue,36,5,2,3,0.00019143,0.99981
713422083,1,30,1574.0,0,2560,0.0,1,0,Graduate,Single,0K - 40K,Blue,36,5,3,3,0.99616,0.0038363
709332408,0,44,6159.0,1640,13517,0.266,1,1,High School,Single,0K - 40K,Blue,36,3,3,3,0.00027604,0.99972
715158483,0,48,3117.0,1603,1437,0.514,1,3,Graduate,Divorced,0K - 40K,Blue,40,3,2,3,0.00019864,0.9998
712868733,0,60,2595.0,2189,1562,0.844,0,0,Uneducated,Married,0K - 40K,Blue,52,5,1,2,4.8595e-05,0.99995
717494358,0,58,4299.0,1334,15068,0.31,1,0,Graduate,Single,0K - 40K,Blue,48,2,2,5,0.00048486,0.99952
720527058,0,39,2310.0,1306,4343,0.565,1,1,Graduate,Single,0K - 40K,Blue,24,4,3,3,0.00028395,0.99972
708496833,1,60,4613.0,0,8970,0.0,0,1,High School,Single,0K - 40K,Blue,50,4,4,5,0.99899,0.00101395
708129933,0,45,2072.0,1544,4210,0.745,1,4,Graduate,Single,0K - 40K,Blue,36,5,3,2,0.00018864,0.99981
712084383,0,63,7936.0,2081,4247,0.262,0,1,Graduate,Single,0K - 40K,Blue,56,4,2,2,0.00010684,0.99989
709892658,0,48,1605.0,1300,4495,0.81,1,5,Graduate,Single,0K - 40K,Blue,38,5,3,2,0.0001857,0.99981
710687508,0,65,2621.0,1858,2148,0.709,0,0,High School,Married,0K - 40K,Blue,56,6,3,1,9.0493e-05,0.99991
711978858,0,59,6834.0,900,4422,0.132,0,2,Graduate,Single,0K - 40K,Blue,49,6,3,2,0.00017987,0.99982
713902983,0,42,1676.0,1372,4381,0.819,1,3,High School,Married,0K - 40K,Blue,36,4,3,1,0.00010943,0.99989
778865583,0,46,6954.0,1502,7510,0.216,0,3,Graduate,Married,0K - 40K,Blue,27,1,2,2,0.00011811,0.99988
715779333,0,45,4753.0,0,3895,0.0,1,3,Graduate,Single,0K - 40K,Blue,36,5,2,3,0.00019864,0.9998
816528333,0,64,2609.0,1115,4546,0.427,1,0,High School,Single,0K - 40K,Blue,56,6,6,1,7.1435e-05,0.99993
721347408,0,55,2569.0,1403,1456,0.546,1,1,High School,Single,0K - 40K,Blue,43,4,2,0,3.8311e-05,0.99996
713231658,0,45,5553.0,1117,3744,0.201,1,2,Doctorate,Single,0K - 40K,Blue,33,6,2,3,0.00027701,0.99972
711525033,0,66,3171.0,2179,1946,0.687,1,0,High School,Married,0K - 40K,Blue,54,3,4,2,0.00018134,0.99982
713748708,1,46,1438.3,0,1757,0.0,1,3,Graduate,Single,0K - 40K,Blue,37,1,2,4,0.99706,0.00294141
719662458,0,44,1438.3,679,1117,0.472,1,2,Graduate,Divorced,0K - 40K,Blue,27,5,2,2,0.00011382,0.99989
708946008,1,46,1438.3,1214,2445,0.844,1,3,College,Married,0K - 40K,Blue,36,5,2,2,0.99137,0.00863
717826308,0,49,2331.0,1798,4061,0.771,1,5,Uneducated,Married,0K - 40K,Blue,36,6,2,4,0.00034664,0.99965
716663808,0,57,3999.0,721,15443,0.18,1,3,High School,Married,0K - 40K,Blue,36,3,3,1,0.00010943,0.99989
717400533,0,54,2704.0,789,4839,0.292,1,0,High School,Married,0K - 40K,Blue,45,5,2,2,9.4951e-05,0.99991
711004533,0,44,2240.0,1664,4399,0.743,1,2,Graduate,Single,0K - 40K,Blue,26,6,3,1,0.00010848,0.99989
764316708,0,30,3955.0,2352,16423,0.595,1,1,High School,Single,0K - 40K,Blue,23,3,2,2,0.00010386,0.9999
721522533,0,48,2005.0,1143,4311,0.57,1,4,Graduate,Single,0K - 40K,Blue,35,6,3,2,0.00018864,0.99981
710466633,0,55,1438.3,0,4755,0.0,1,3,High School,Married,0K - 40K,Blue,44,5,1,1,3.3505e-05,0.99997
779438208,0,38,1938.0,1175,4606,0.606,1,3,Graduate,Single,0K - 40K,Blue,22,4,3,3,0.0003139,0.99969
788876208,0,42,2265.0,0,3826,0.0,1,2,Graduate,Single,0K - 40K,Blue,27,5,3,3,0.00030251,0.9997
708488208,0,57,2515.0,1922,2231,0.764,1,3,Uneducated,Married,0K - 40K,Blue,47,5,3,3,0.00032275,0.99968
787519683,0,41,3028.0,2270,4727,0.75,1,2,Graduate,Single,0K - 40K,Blue,30,3,2,2,0.00011382,0.99989
719655258,0,64,3196.0,0,3412,0.0,0,0,Graduate,Single,0K - 40K,Blue,36,3,2,4,0.00028024,0.99972
818259558,0,64,2294.0,1582,3951,0.69,1,0,Graduate,Single,0K - 40K,Blue,56,4,2,3,0.00016428,0.99984
797753283,0,34,2707.0,2036,1926,0.752,1,1,High School,Married,0K - 40K,Blue,28,4,3,4,0.00047086,0.99953
755437533,0,48,1522.0,1273,5005,0.836,1,4,Graduate,Single,0K - 40K,Blue,41,3,3,2,0.00018864,0.99981
714973758,0,50,1438.3,1002,2004,0.697,1,3,Graduate,Single,0K - 40K,Blue,36,4,3,2,0.00018665,0.99981
720597108,1,48,9943.0,2138,8325,0.215,1,3,Post-Graduate,Divorced,0K - 40K,Blue,36,5,3,1,0.99251,0.00749
719078283,0,57,3191.0,2517,1501,0.789,1,4,High School,Married,0K - 40K,Blue,47,5,3,4,0.00052608,0.99947
717831783,0,58,1942.0,1536,1371,0.791,1,2,Uneducated,Married,0K - 40K,Blue,45,3,3,4,0.00053055,0.99947
721287183,0,49,2081.0,0,4863,0.0,1,2,Uneducated,Married,0K - 40K,Blue,35,5,2,3,0.00019683,0.9998
710255208,0,60,2094.0,1560,1969,0.745,0,0,Uneducated,Married,0K - 40K,Blue,49,4,2,4,0.00028814,0.99971
718308558,0,49,1838.0,1155,7688,0.628,1,4,Graduate,Divorced,0K - 40K,Blue,37,2,6,1,8.9806e-05,0.99991
708238833,0,57,3032.0,2215,1387,0.731,1,3,High School,Married,0K - 40K,Blue,36,6,2,3,0.00019311,0.99981
716558283,0,30,1621.0,1046,5247,0.645,1,0,Graduate,Married,0K - 40K,Blue,36,2,2,2,9.7673e-05,0.9999
710150208,0,44,2295.0,1250,3834,0.545,1,4,Post-Graduate,Divorced,0K - 40K,Blue,26,4,1,3,0.00011432,0.99989
710303208,0,52,4119.0,2517,15215,0.611,1,1,High School,Single,0K - 40K,Blue,40,2,1,1,3.0307e-05,0.99997
789209283,0,48,4361.0,806,4518,0.185,1,3,High School,Single,0K - 40K,Blue,37,5,3,0,6.6935e-05,0.99993
716481408,0,38,1461.0,0,4769,0.0,1,2,Graduate,Single,0K - 40K,Blue,36,3,1,1,3.3214e-05,0.99997
711507783,1,54,1694.0,0,1930,0.0,1,2,Doctorate,Single,0K - 40K,Blue,42,3,4,3,0.99811,0.00188594
767197983,0,52,4209.0,0,5938,0.0,1,2,High School,Single,0K - 40K,Blue,45,1,1,1,3.2288e-05,0.99997
712706058,1,44,1491.0,0,1970,0.0,1,5,Graduate,Single,0K - 40K,Blue,37,1,2,4,0.99704,0.00295637
713996283,0,32,2352.0,2176,5209,0.925,1,2,Post-Graduate,Single,0K - 40K,Blue,36,4,5,1,0.00014256,0.99986
709610283,0,42,1853.0,0,4544,0.0,1,4,Graduate,Single,0K - 40K,Blue,34,3,2,3,0.00020077,0.9998
779703258,0,41,2069.0,1393,4962,0.673,1,4,Graduate,Single,0K - 40K,Blue,24,3,3,1,0.00011377,0.99989
709591533,0,46,1774.0,1115,3474,0.629,1,3,College,Divorced,0K - 40K,Blue,38,1,1,3,9.3457e-05,0.99991
712200033,0,44,3024.0,0,4983,0.0,1,4,High School,Single,0K - 40K,Blue,36,1,3,3,0.00030842,0.99969
789492558,0,49,2096.0,1276,4926,0.609,1,2,College,Married,0K - 40K,Blue,40,1,2,1,6.6734e-05,0.99993
715212108,0,41,1438.3,0,4565,0.0,1,2,College,Married,0K - 40K,Blue,36,5,5,1,0.00011779,0.99988
711800658,1,42,2145.0,0,2465,0.0,1,3,High School,Single,0K - 40K,Blue,36,2,3,3,0.99673,0.00326528
779070033,0,63,1938.0,0,3974,0.0,1,0,College,Single,0K - 40K,Blue,44,3,4,2,0.00018136,0.99982
718010133,0,46,2888.0,1641,3703,0.568,1,2,Post-Graduate,Single,0K - 40K,Blue,35,4,2,3,0.00022525,0.99977
712149033,0,57,5184.0,1856,1834,0.358,1,2,High School,Married,0K - 40K,Blue,46,5,1,1,3.2288e-05,0.99997
717078933,0,40,4205.0,2517,4256,0.599,1,5,Graduate,Single,0K - 40K,Blue,29,3,2,4,0.00033714,0.99966
769579608,0,53,2240.0,1601,3795,0.715,1,1,Graduate,Single,0K - 40K,Blue,46,3,6,4,0.00038238,0.99962
718574808,0,33,2431.0,1846,4327,0.759,1,2,Graduate,Single,0K - 40K,Blue,17,4,3,4,0.000516,0.99948
813752433,1,43,4075.0,1986,2449,0.487,1,3,Graduate,Single,0K - 40K,Blue,38,5,2,4,0.99706,0.00294141
718492908,0,38,3297.0,1554,4636,0.471,1,3,College,Married,0K - 40K,Blue,36,1,2,3,0.00019313,0.99981
708688608,0,62,3140.0,1985,1626,0.632,1,1,High School,Married,0K - 40K,Blue,48,5,3,1,9.8983e-05,0.9999
710227908,0,37,6077.0,1397,2837,0.23,1,3,Graduate,Single,0K - 40K,Blue,36,3,2,3,0.00019864,0.9998
778712658,0,52,2001.0,960,4026,0.48,1,0,Uneducated,Married,0K - 40K,Blue,34,4,4,3,0.00032257,0.99968
817977933,1,63,1931.0,1531,2288,0.793,1,0,Graduate,Single,0K - 40K,Blue,56,5,6,3,0.99515,0.00485493
720655833,1,48,2913.0,0,4955,0.0,1,4,High School,Married,0K - 40K,Blue,30,2,3,2,0.99458,0.00542
716924958,1,65,6812.0,1926,2288,0.283,1,2,Graduate,Single,0K - 40K,Blue,56,3,0,3,0.97166,0.02834
780036483,0,38,1690.0,1459,3928,0.863,0,1,Graduate,Single,0K - 40K,Blue,28,4,5,2,0.00018857,0.99981
714332658,0,42,5596.0,1086,3896,0.194,1,3,Graduate,Single,0K - 40K,Blue,35,5,2,4,0.00033886,0.99966
711126483,0,37,1438.3,599,5136,0.416,1,1,Graduate,Single,0K - 40K,Blue,28,4,3,3,0.00028395,0.99972
720274158,0,42,4478.0,1700,3879,0.38,1,4,High School,Married,0K - 40K,Blue,35,4,2,2,0.00011604,0.99988
709726158,0,40,2206.0,1110,5196,0.503,1,4,Graduate,Single,0K - 40K,Blue,26,5,3,0,6.9589e-05,0.99993
715083633,0,33,1830.0,1777,5271,0.971,1,1,Uneducated,Married,0K - 40K,Blue,23,2,2,3,0.00018475,0.99982
712040433,0,54,2306.0,2200,2097,0.954,1,1,High School,Married,0K - 40K,Blue,43,6,2,3,0.00017468,0.99983
771092433,0,55,1724.0,0,4434,0.0,1,2,Graduate,Single,0K - 40K,Blue,42,4,3,3,0.00030251,0.9997
821351958,0,40,1438.3,0,3308,0.0,1,4,College,Married,0K - 40K,Blue,36,6,1,2,5.6158e-05,0.99994
715737258,0,41,2225.0,0,4917,0.0,1,1,College,Married,0K - 40K,Blue,32,6,3,3,0.00027607,0.99972
780114558,0,50,3968.0,2264,12535,0.571,0,1,High School,Married,0K - 40K,Blue,35,2,1,3,8.453e-05,0.99992
785311158,0,54,6610.0,928,3328,0.14,1,2,Graduate,Single,0K - 40K,Blue,48,6,1,4,0.00015804,0.99984
709468683,0,64,2174.0,1397,1755,0.643,1,0,High School,Married,0K - 40K,Blue,56,6,2,2,9.4951e-05,0.99991
713629533,0,35,1438.3,670,4321,0.466,1,1,Uneducated,Married,0K - 40K,Blue,36,3,2,3,0.00018475,0.99982
767243208,0,42,2555.0,1587,4193,0.621,1,3,Graduate,Single,0K - 40K,Blue,35,3,2,2,0.00011811,0.99988
712006308,0,45,5923.0,1686,1236,0.285,1,0,College,Divorced,0K - 40K,Blue,35,6,1,3,7.7286e-05,0.99992
717384183,0,58,2669.0,2048,4863,0.767,1,3,Graduate,Single,0K - 40K,Blue,53,1,3,1,0.00011256,0.99989
787458783,0,49,3038.0,2133,4784,0.702,1,4,High School,Married,0K - 40K,Blue,35,5,3,2,0.00018339,0.99982
709080783,0,56,1737.0,0,4723,0.0,1,1,Graduate,Single,0K - 40K,Blue,38,4,1,3,8.6952e-05,0.99991
716382708,1,46,8309.0,858,1165,0.103,1,2,Graduate,Single,0K - 40K,Blue,36,3,4,3,0.99727,0.00272694
710706558,0,51,2680.0,1753,1154,0.654,1,4,Graduate,Single,0K - 40K,Blue,42,3,1,3,9.7154e-05,0.9999
797238108,0,49,3232.0,824,3915,0.255,1,4,Graduate,Divorced,0K - 40K,Blue,43,5,1,2,6.3492e-05,0.99994
711409833,0,45,1830.0,650,4838,0.355,1,5,Uneducated,Married,0K - 40K,Blue,33,3,1,3,9.8335e-05,0.9999
709199358,1,60,3316.0,0,1684,0.0,0,1,Uneducated,Married,0K - 40K,Blue,36,1,3,4,0.998,0.002003
718913358,1,36,4225.0,2517,2659,0.596,0,2,Graduate,Single,0K - 40K,Blue,36,3,3,3,0.99671,0.00329379
716229108,0,55,3282.0,2262,4674,0.689,1,3,College,Divorced,0K - 40K,Blue,46,2,3,3,0.00030519,0.99969
709500183,1,46,1804.0,0,2077,0.0,1,3,College,Married,0K - 40K,Blue,36,2,3,4,0.99808,0.0019163
718256658,0,45,2728.0,0,4554,0.0,1,3,Uneducated,Married,0K - 40K,Blue,38,6,5,1,0.00012927,0.99987
721246833,0,47,1953.0,1089,4636,0.558,1,3,Graduate,Married,0K - 40K,Blue,36,6,2,3,0.00021834,0.99978
708890133,0,46,1438.3,0,4659,0.0,1,4,College,Married,0K - 40K,Blue,35,2,2,2,0.00011605,0.99988
716244933,0,54,4806.0,0,4674,0.0,1,3,High School,Divorced,0K - 40K,Blue,36,3,5,3,0.00034083,0.99966
720218658,0,40,3369.0,756,4501,0.224,1,1,Graduate,Married,0K - 40K,Blue,26,2,3,1,0.00011192,0.99989
713809833,0,42,9749.0,859,4684,0.088,1,3,Graduate,Married,0K - 40K,Blue,32,2,3,2,0.00018665,0.99981
821339433,0,45,2777.0,2118,4442,0.763,1,3,Graduate,Married,0K - 40K,Blue,41,5,4,2,0.00022556,0.99977
720249183,0,46,8243.0,927,4503,0.112,1,2,Graduate,Single,0K - 40K,Blue,31,5,2,3,0.00019143,0.99981
713681433,0,50,9716.0,874,5007,0.09,1,2,High School,Divorced,0K - 40K,Blue,39,5,2,4,0.00031746,0.99968
819714408,1,44,5666.0,2386,1981,0.421,1,2,Graduate,Married,0K - 40K,Blue,39,6,3,3,0.99671,0.00329379
717283008,0,44,7469.0,1378,15225,0.184,1,4,Graduate,Single,0K - 40K,Blue,36,2,1,2,5.7762e-05,0.99994
713967783,0,62,2683.0,1707,1582,0.636,1,0,Graduate,Married,0K - 40K,Blue,52,6,1,1,3.1329e-05,0.99997
716098683,0,46,5496.0,1816,7985,0.33,1,5,Graduate,Married,0K - 40K,Blue,36,2,3,1,0.00011199,0.99989
712046808,1,49,3802.0,1558,2003,0.41,1,3,Doctorate,Divorced,0K - 40K,Blue,42,1,3,3,0.9978,0.00219584
710267583,0,45,12587.0,815,3914,0.065,1,3,Doctorate,Divorced,0K - 40K,Blue,33,6,3,2,0.00027008,0.99973
708355683,0,46,16815.0,0,2976,0.0,1,4,Graduate,Married,0K - 40K,Blue,38,3,2,3,0.00020077,0.9998
711146358,0,39,3358.0,1758,1759,0.524,1,1,Graduate,Married,0K - 40K,Blue,29,4,3,2,0.00016883,0.99983
715362183,0,40,3706.0,1043,1688,0.281,1,4,Graduate,Married,0K - 40K,Blue,36,3,1,2,5.7762e-05,0.99994
711112683,0,63,3967.0,1568,1657,0.395,1,1,College,Married,0K - 40K,Blue,36,6,2,3,0.0001747,0.99983
779098308,0,51,15048.0,2517,7592,0.167,1,2,College,Married,0K - 40K,Blue,32,1,3,2,0.00017488,0.99983
714927333,0,62,9050.0,1538,1542,0.17,1,0,Graduate,Married,0K - 40K,Blue,52,6,3,2,0.00015435,0.99985
708900408,0,52,13169.0,1499,4370,0.114,1,1,Graduate,Divorced,0K - 40K,Blue,35,3,2,4,0.00030653,0.99969
717094758,0,40,8823.0,0,4453,0.0,1,4,Post-Graduate,Married,0K - 40K,Blue,29,5,3,1,0.00013386,0.99987
715297908,1,41,1438.3,1125,2534,0.782,1,4,College,Married,0K - 40K,Blue,22,4,2,3,0.9949,0.0051
720589008,0,47,4072.0,1594,4317,0.391,1,3,Doctorate,Married,0K - 40K,Blue,38,1,3,2,0.00027008,0.99973
711371208,0,50,6465.0,1863,4490,0.288,1,4,College,Married,0K - 40K,Blue,36,4,2,2,0.00011605,0.99988
712579983,0,40,1438.3,0,2258,0.0,1,2,Graduate,Single,0K - 40K,Blue,30,5,2,3,0.00019143,0.99981
767093133,0,52,3192.0,0,4191,0.0,1,2,Graduate,Married,0K - 40K,Blue,45,2,2,1,7.5449e-05,0.99992
721537683,0,50,5471.0,1342,4002,0.245,1,3,Post-Graduate,Married,0K - 40K,Blue,41,3,3,3,0.00036935,0.99963
