Attrition_Numeric,Customer_Age_zScore,Credit_Limit_SqR,Total_Revolving_Bal_divMedian,Total_Trans_Amt_log,Avg_Utilization_Ratio_divMedian,Gender,Dependent_count,Education_Level_sorted,Marital_Status_sorted,Income_Category_sorted,Card_Category_sorted,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon
0,-0.6643815436445969,16704.0,0.0,8.230577217146454,0.0,M,3,Graduate,Married,80K - 120K,Blue,26,6,3,3
0,-0.1654055800960331,10137.0,1.64576802507837,8.570544366913232,0.5909090909090909,M,3,Graduate,Married,80K - 120K,Blue,36,3,3,1
0,0.9572903378882354,2887.0,1.1904388714733545,8.39931015075952,1.494318181818182,M,2,Graduate,Married,80K - 120K,Blue,43,6,3,2
0,1.2067783196625173,1039.0,1.329153605015674,8.385260520155413,4.636363636363637,M,4,Graduate,Single,80K - 120K,Blue,36,5,3,2
0,0.4583143743396716,1067.5,1.1802507836990597,8.480736654405622,4.005681818181818,M,0,Graduate,Single,80K - 120K,Blue,45,3,2,2
0,0.9572903378882354,8143.0,1.3401253918495295,7.844632644464681,0.5965909090909091,M,0,High School,Married,80K - 120K,Blue,36,3,1,2
0,0.2088263925653897,9881.0,0.3973354231974921,7.934871565945177,0.1477272727272727,M,4,High School,Married,80K - 120K,Blue,36,6,2,4
0,-0.0406615892088921,895.5,1.047805642633229,8.18646442942209,4.244318181818182,M,4,Graduate,Single,80K - 120K,Blue,26,4,3,0
0,-0.0406615892088921,6662.0,0.0,8.353497098745448,0.0,M,1,Uneducated,Married,80K - 120K,Blue,33,3,1,2
0,0.3335703834525306,1545.0,0.0,9.560856388599332,0.0,M,2,Uneducated,Married,80K - 120K,Blue,36,2,1,3
1,0.8325463470010944,15135.5,1.1018808777429467,8.080546965824498,0.2613636363636363,M,1,Graduate,Single,80K - 120K,Blue,48,3,3,3
0,-1.7870774616288654,17258.0,0.0,7.742835955430749,0.0,M,1,College,Divorced,80K - 120K,Blue,36,5,3,4
0,0.0840824016782487,13221.0,1.286833855799373,7.246368080102461,0.3522727272727273,M,4,Graduate,Single,80K - 120K,Blue,41,5,3,2
0,1.0820343287753762,17258.0,1.3463949843260188,8.560252680876685,0.2840909090909091,M,2,Graduate,Single,80K - 120K,Blue,46,3,1,4
0,0.9572903378882354,2830.0,1.572100313479624,7.358193752733032,2.011363636363636,M,2,High School,Married,80K - 120K,Blue,38,6,3,4
0,0.0840824016782487,15105.0,0.9357366771159876,8.161375023197486,0.2272727272727273,M,3,High School,Married,80K - 120K,Blue,36,6,3,3
0,-1.4128454889674424,11780.5,0.677115987460815,7.802618063442671,0.2102272727272727,M,3,Graduate,Single,80K - 120K,Blue,24,4,1,2
0,0.8325463470010944,17258.0,1.9725705329153604,7.29641326877392,0.4147727272727273,M,3,Graduate,Single,80K - 120K,Blue,36,4,3,2
0,0.5830583652268125,7948.5,1.1261755485893417,7.247792581767846,0.5113636363636364,M,4,High School,Married,80K - 120K,Blue,41,5,2,0
0,0.8325463470010944,11731.0,1.725705329153605,7.234898420314831,0.5340909090909092,M,3,High School,Married,80K - 120K,Blue,44,4,2,3
0,0.4583143743396716,8374.0,1.891065830721003,9.638088688324803,0.8181818181818181,M,4,High School,Married,80K - 120K,Blue,43,2,2,5
1,-0.1654055800960331,1864.0,0.0,7.397561535524052,0.0,M,3,Graduate,Married,80K - 120K,Blue,40,3,3,2
0,1.0820343287753762,4979.5,1.4811912225705328,7.621195162809845,1.0795454545454546,M,1,Post-Graduate,Married,80K - 120K,Blue,45,5,3,3
0,0.9572903378882354,1399.0,0.9843260188087776,7.875119281040293,2.551136363636364,M,3,Graduate,Married,80K - 120K,Blue,46,4,3,2
0,-1.4128454889674424,12758.0,1.068181818181818,7.748028524432376,0.3011363636363636,M,1,Post-Graduate,Married,80K - 120K,Blue,27,3,3,4
0,-2.036565443403147,4979.5,1.8628526645768024,7.352441100243583,1.3579545454545454,M,1,Graduate,Married,80K - 120K,Blue,19,5,3,2
0,1.2067783196625173,4539.0,1.176332288401254,7.341483852363161,0.9375,M,1,Graduate,Married,80K - 120K,Blue,44,3,1,0
0,-0.539637552757456,6193.0,0.768025078369906,8.09376775793108,0.4488636363636364,M,2,Graduate,Married,80K - 120K,Blue,31,4,2,3
0,0.7078023561139535,17258.0,0.4302507836990595,7.395721608602045,0.0909090909090909,M,1,Graduate,Married,80K - 120K,Blue,36,4,3,2
0,0.3335703834525306,17258.0,1.908307210031348,7.498315870766981,0.4034090909090909,M,2,Graduate,Married,80K - 120K,Blue,36,3,1,1
1,0.8325463470010944,1606.0,0.0,6.6293632534374485,0.0,M,2,Graduate,Married,80K - 120K,Blue,36,2,2,1
0,-0.0406615892088921,2393.0,0.0,8.377241230988792,0.0,M,3,Graduate,Married,80K - 120K,Blue,37,3,1,4
0,-0.6643815436445969,5119.5,1.7429467084639498,7.67275789664251,1.2329545454545454,M,1,Graduate,Married,80K - 120K,Blue,31,5,3,4
0,0.4583143743396716,719.15,0.6755485893416928,7.237778191923443,3.403409090909091,M,2,Graduate,Married,80K - 120K,Blue,37,6,2,1
0,-0.1654055800960331,719.15,0.0,8.228977643358313,0.0,M,4,Graduate,Married,80K - 120K,Blue,36,4,2,3
0,0.2088263925653897,3402.5,1.134796238244514,8.149890544402423,1.2102272727272727,M,3,Graduate,Married,80K - 120K,Blue,42,3,6,2
0,0.5830583652268125,11726.5,0.0,8.92996487470684,0.0,M,2,Uneducated,Divorced,80K - 120K,Blue,40,1,2,3
0,1.0820343287753762,4138.0,1.3095611285266455,7.25063551189868,1.147727272727273,M,0,Doctorate,Married,80K - 120K,Blue,36,3,1,3
0,0.2088263925653897,17258.0,1.109717868338558,8.300528606199737,0.2329545454545454,M,3,Graduate,Married,80K - 120K,Blue,37,5,2,1
0,0.9572903378882354,6108.5,0.0,7.01211529430638,0.0,M,2,Graduate,Married,80K - 120K,Blue,42,4,2,3
0,0.3335703834525306,5666.0,0.7413793103448276,8.244334047856094,0.4715909090909091,M,2,Graduate,Married,80K - 120K,Blue,39,3,2,2
0,-1.0386135163060195,6681.5,0.963949843260188,7.503840746698951,0.5227272727272727,M,1,High School,Married,80K - 120K,Blue,24,4,3,2
0,-0.4148935618703149,14085.0,1.456896551724138,6.920671504248683,0.375,M,3,Graduate,Married,80K - 120K,Blue,33,3,3,2
0,-1.0386135163060195,12148.0,0.0,7.542213463193403,0.0,M,2,Graduate,Married,80K - 120K,Blue,31,4,1,2
0,1.2067783196625173,4011.0,1.0752351097178685,7.492203042618741,0.9715909090909092,M,3,Graduate,Married,80K - 120K,Blue,50,3,3,3
0,0.8325463470010944,2019.5,1.0948275862068966,7.309212365692763,1.9659090909090908,M,2,Post-Graduate,Married,80K - 120K,Blue,43,4,2,4
0,-0.539637552757456,9042.5,1.165360501567398,7.366445148327599,0.4659090909090909,M,3,Graduate,Married,80K - 120K,Blue,36,5,2,2
0,-1.6623334707417243,1473.0,1.0650470219435737,7.6093665379542115,2.619318181818182,M,1,Post-Graduate,Married,80K - 120K,Blue,36,4,3,2
0,-0.1654055800960331,6459.0,1.0540752351097178,7.353722330399631,0.5909090909090909,M,3,Graduate,Married,80K - 120K,Blue,38,6,3,1
1,-1.4128454889674424,6321.5,0.0,6.668228248417403,0.0,M,2,Graduate,Married,80K - 120K,Blue,27,3,2,3
0,-0.7891255345317377,5971.0,1.2938871473354232,6.98933526597456,0.7840909090909092,M,5,Graduate,Married,80K - 120K,Blue,34,6,2,4
0,0.8325463470010944,6728.5,0.9780564263322884,7.344719054149673,0.5284090909090909,M,1,Graduate,Married,80K - 120K,Blue,36,4,2,3
0,-1.6623334707417243,719.15,0.5336990595611285,7.912056888179006,2.6875,M,2,Post-Graduate,Married,80K - 120K,Blue,22,3,3,3
1,-0.539637552757456,17258.0,0.6120689655172413,6.748759547491679,0.1306818181818181,M,3,Graduate,Married,80K - 120K,Blue,36,1,1,3
0,-1.5375894798545835,3156.5,0.6128526645768025,7.440146680662688,0.7045454545454546,M,1,Graduate,Married,80K - 120K,Blue,36,5,3,2
0,0.9572903378882354,3087.5,0.7523510971786834,7.52131798019924,0.8806818181818182,M,1,Graduate,Married,80K - 120K,Blue,36,4,1,2
0,1.331522310549658,1046.0,1.0869905956112853,7.291656209174461,3.767045454545455,M,2,Graduate,Married,80K - 120K,Blue,47,6,2,3
1,0.2088263925653897,6036.5,0.0,7.783224016336037,0.0,M,2,Graduate,Married,80K - 120K,Blue,28,5,2,3
0,1.2067783196625173,5115.0,0.8479623824451411,7.302496423727326,0.6022727272727273,M,3,Graduate,Married,80K - 120K,Blue,47,6,3,3
0,-1.6623334707417243,1355.5,1.6246081504702194,7.356918242356021,4.346590909090909,M,3,Graduate,Married,80K - 120K,Blue,36,5,3,4
0,0.8325463470010944,1332.0,1.5963949843260188,7.1592919047975645,4.346590909090909,M,0,Graduate,Single,80K - 120K,Blue,42,5,4,1
0,0.8325463470010944,2636.0,1.1873040752351096,7.161622002939187,1.630681818181818,M,2,Graduate,Single,80K - 120K,Blue,36,5,3,2
0,1.4562663014367991,17258.0,1.0509404388714734,9.545955098183269,0.2215909090909091,M,1,High School,Married,80K - 120K,Blue,50,1,1,3
0,-1.0386135163060195,3180.5,0.5438871473354232,7.312553498102598,0.6193181818181819,M,3,High School,Married,80K - 120K,Blue,22,4,2,3
0,0.8325463470010944,1253.0,0.0,7.430707082545968,0.0,M,3,Graduate,Single,80K - 120K,Blue,34,6,3,0
0,0.7078023561139535,5679.0,1.1167711598746082,9.569901147893372,0.7102272727272728,M,2,High School,Married,80K - 120K,Blue,47,1,1,1
1,-0.4148935618703149,5294.0,0.3942006269592476,8.972844314437573,0.2727272727272727,M,4,High School,Married,80K - 120K,Blue,35,2,3,2
0,0.4583143743396716,1257.0,1.1920062695924765,7.400009517162692,3.4375,M,2,Graduate,Single,80K - 120K,Blue,35,3,3,1
1,-0.0406615892088921,2527.0,1.9725705329153604,7.614312146452,2.8295454545454546,M,2,Graduate,Single,80K - 120K,Blue,36,2,2,2
0,0.8325463470010944,8346.0,1.9169278996865204,7.160845906664299,0.8352272727272727,M,4,High School,Married,80K - 120K,Blue,43,3,1,2
0,0.4583143743396716,9999.5,0.7891849529780565,8.065579427282092,0.2840909090909091,M,2,Graduate,Single,80K - 120K,Blue,38,4,1,1
0,-1.1633575071931606,12593.5,1.7311912225705328,9.717519354821976,0.5,M,2,Graduate,Divorced,80K - 120K,Blue,25,3,2,2
0,-1.2881014980803016,3528.0,0.0,7.461065514354283,0.0,M,3,High School,Married,80K - 120K,Blue,27,3,1,2
0,-0.0406615892088921,4050.5,0.9921630094043888,8.078998258685154,0.8863636363636365,M,3,Graduate,Single,80K - 120K,Blue,38,4,1,2
0,1.0820343287753762,2870.5,1.4843260188087777,7.682482446534506,1.875,M,2,High School,Married,80K - 120K,Blue,47,3,1,4
0,-1.2881014980803016,8025.0,1.1598746081504705,8.07558263667172,0.5227272727272727,M,2,High School,Married,80K - 120K,Blue,30,6,3,3
1,1.705754283211081,14465.0,0.0,7.719129840906732,0.0,M,1,High School,Divorced,80K - 120K,Blue,48,1,5,3
1,-0.1654055800960331,4617.0,0.0,7.857867559331803,0.0,M,3,Uneducated,Married,80K - 120K,Blue,38,3,3,3
1,1.0820343287753762,17258.0,1.8871473354231976,7.079184394609668,0.3977272727272727,M,3,Uneducated,Divorced,80K - 120K,Blue,41,1,3,4
0,-0.0406615892088921,5548.0,0.0,8.28121766128665,0.0,M,4,Graduate,Single,80K - 120K,Blue,35,6,3,3
0,-0.6643815436445969,6909.0,0.4772727272727273,9.488653694423864,0.25,M,3,High School,Married,80K - 120K,Blue,33,2,1,1
0,-0.9138695254188788,2634.5,1.1559561128526643,7.646831391430482,1.590909090909091,M,2,High School,Single,80K - 120K,Blue,36,4,2,2
0,-1.5375894798545835,6697.5,1.3150470219435737,7.882314918980268,0.7102272727272728,M,2,Graduate,Single,80K - 120K,Blue,29,3,1,3
0,0.8325463470010944,5725.0,1.6684952978056429,7.69484807238461,1.056818181818182,M,3,Uneducated,Married,80K - 120K,Blue,36,3,3,1
1,0.8325463470010944,5834.5,1.7452978056426331,6.579251212010101,1.0852272727272727,M,2,Graduate,Married,80K - 120K,Blue,41,3,3,2
0,1.0820343287753762,7513.0,0.7178683385579937,8.0959035329611,0.3465909090909091,M,2,Graduate,Single,80K - 120K,Blue,36,3,2,1
0,-0.0406615892088921,17258.0,1.2515673981191222,7.395107546562485,0.2613636363636363,M,2,Uneducated,Divorced,80K - 120K,Blue,36,6,3,3
0,-2.161309434290288,1772.0,0.0,7.79770203551669,0.0,M,0,Graduate,Divorced,80K - 120K,Blue,14,6,3,3
0,-0.1654055800960331,4827.0,1.5948275862068966,8.347827345782498,1.1988636363636365,M,0,Graduate,Married,80K - 120K,Blue,37,4,3,2
0,-0.0406615892088921,7082.0,1.195141065830721,8.229244416735913,0.6136363636363636,M,2,Graduate,Married,80K - 120K,Blue,36,6,1,2
0,0.8325463470010944,3590.5,1.9725705329153604,7.400009517162692,1.9943181818181817,M,2,Graduate,Married,80K - 120K,Blue,44,4,1,3
0,1.0820343287753762,8104.0,1.0015673981191222,7.518607216815252,0.4488636363636364,M,3,Graduate,Married,80K - 120K,Blue,48,5,2,4
0,1.4562663014367991,827.0,0.981974921630094,7.54274354536855,4.306818181818183,M,1,Graduate,Married,80K - 120K,Blue,49,6,4,2
0,-1.0386135163060195,1973.0,1.86128526645768,7.406103381237015,3.4204545454545454,M,1,Graduate,Married,80K - 120K,Blue,28,3,2,3
0,-0.290149570983174,5955.0,1.6442006269592475,7.406103381237015,1.0,M,2,Graduate,Married,80K - 120K,Blue,35,3,2,2
1,-0.4148935618703149,9666.5,0.0,8.967886572127473,0.0,M,4,Uneducated,Divorced,80K - 120K,Blue,36,2,3,2
0,-0.1654055800960331,6405.0,0.0,8.062747901086354,0.0,M,3,Graduate,Single,80K - 120K,Blue,36,6,1,3
0,-0.4148935618703149,3274.0,0.974921630094044,8.378850241794492,1.0795454545454546,M,4,Graduate,Single,80K - 120K,Blue,33,4,1,1
0,0.8325463470010944,4677.5,0.5603448275862069,7.037027614686276,0.4318181818181818,M,3,High School,Married,80K - 120K,Blue,36,3,3,3
0,-0.1654055800960331,15729.0,0.9420062695924764,8.343315881404946,0.2159090909090909,M,4,Graduate,Single,80K - 120K,Blue,33,3,5,3
0,2.079986255872504,5128.5,0.8001567398119123,7.318539548567902,0.5681818181818182,M,0,High School,Married,80K - 120K,Blue,51,3,3,4
0,0.7078023561139535,9023.0,0.0,9.52937575208596,0.0,M,2,High School,Married,80K - 120K,Blue,36,2,3,1
0,0.4583143743396716,17258.0,1.20846394984326,7.478734825567875,0.2556818181818182,M,3,Graduate,Divorced,80K - 120K,Blue,36,4,3,1
0,1.2067783196625173,14697.0,0.7852664576802508,9.60918360377546,0.1931818181818182,M,2,High School,Married,80K - 120K,Blue,43,2,2,1
1,0.7078023561139535,2881.5,0.0,7.745002803515839,0.0,M,1,Graduate,Divorced,80K - 120K,Blue,42,4,4,2
1,0.9572903378882354,6171.0,0.0,7.265429723253953,0.0,M,2,Graduate,Single,80K - 120K,Blue,36,5,3,3
0,1.0820343287753762,8397.0,0.6340125391849529,7.558516743045645,0.2727272727272727,M,1,High School,Married,80K - 120K,Blue,45,3,3,3
0,0.7078023561139535,2869.0,0.8714733542319749,7.561121589530238,1.1022727272727273,M,4,High School,Married,80K - 120K,Blue,42,6,1,0
0,0.2088263925653897,15289.5,1.0587774294670846,7.161622002939187,0.25,M,3,High School,Married,80K - 120K,Blue,36,5,1,3
0,-0.4148935618703149,3933.0,0.0,7.952615111651,0.0,M,0,High School,Married,80K - 120K,Blue,36,5,3,3
1,-0.7891255345317377,10399.0,0.8299373040752351,8.991935575009146,0.2897727272727273,M,2,Uneducated,Married,80K - 120K,Blue,30,6,2,3
0,-1.5375894798545835,2092.5,1.9725705329153604,7.68662133494462,3.4147727272727275,M,3,High School,Married,80K - 120K,Blue,23,5,1,4
0,0.3335703834525306,14829.5,0.89576802507837,7.084226422097916,0.2215909090909091,M,3,High School,Married,80K - 120K,Blue,39,3,3,2
0,-0.539637552757456,14900.5,1.5015673981191222,6.897704943128636,0.3636363636363636,M,4,High School,Married,80K - 120K,Blue,30,6,1,0
0,0.3335703834525306,1180.5,1.0517241379310345,8.370084326378025,3.227272727272727,M,3,High School,Married,80K - 120K,Blue,39,5,3,2
0,0.5830583652268125,5229.0,0.0,8.15507488781144,0.0,M,3,Graduate,Single,80K - 120K,Blue,43,4,2,3
0,-0.4148935618703149,2327.0,1.0572100313479624,8.361007108226909,1.6477272727272727,M,3,Uneducated,Married,80K - 120K,Blue,36,1,3,2
0,-0.9138695254188788,4104.0,0.0,8.050384453067021,0.0,M,4,High School,Married,80K - 120K,Blue,25,6,2,3
0,-0.4148935618703149,6715.0,1.8463949843260188,8.220672170297252,0.9943181818181818,M,2,Graduate,Single,80K - 120K,Blue,36,4,1,4
1,1.331522310549658,5122.0,0.6747648902821317,7.027314514039777,0.4772727272727273,M,1,Graduate,Single,80K - 120K,Blue,36,2,3,2
0,-0.9138695254188788,8989.0,1.426332288401254,9.658673380311525,0.5738636363636365,M,3,High School,Married,80K - 120K,Blue,34,2,1,2
0,1.58101029232394,13406.0,1.1684952978056429,9.604946736749472,0.3181818181818182,M,0,High School,Single,80K - 120K,Blue,47,5,3,3
0,1.331522310549658,6104.0,1.5517241379310345,7.25063551189868,0.9204545454545456,M,2,Graduate,Married,80K - 120K,Blue,40,3,2,3
1,0.2088263925653897,2239.5,0.0,8.416267272826277,0.0,M,2,College,Divorced,80K - 120K,Blue,40,4,3,3
0,-0.6643815436445969,13878.0,1.402037617554859,6.901737206656574,0.3636363636363636,M,2,High School,Single,80K - 120K,Blue,28,4,3,0
1,0.2088263925653897,7387.0,1.9725705329153604,9.023167064451204,0.965909090909091,M,2,Graduate,Married,80K - 120K,Blue,28,1,3,3
0,0.4583143743396716,4982.0,1.2217868338557991,7.3938782901077555,0.8863636363636365,M,3,High School,Single,80K - 120K,Blue,39,4,1,4
0,-0.7891255345317377,10808.5,0.0,7.208600337960199,0.0,M,3,High School,Single,80K - 120K,Blue,28,5,1,0
0,1.2067783196625173,1953.0,1.4506269592476488,7.516977224604321,2.6931818181818183,M,1,High School,Married,80K - 120K,Blue,36,4,1,2
0,-1.7870774616288654,12719.0,1.494514106583072,9.710206155505832,0.4261363636363636,M,2,Graduate,Married,80K - 120K,Blue,36,2,1,2
0,-0.0406615892088921,8849.0,1.3863636363636365,8.994172434398399,0.5681818181818182,M,1,Uneducated,Married,80K - 120K,Blue,36,2,3,2
0,0.5830583652268125,17258.0,1.213949843260188,9.625821815359837,0.2556818181818182,M,1,Graduate,Married,80K - 120K,Blue,32,3,2,3
0,-0.4148935618703149,15251.5,1.9725705329153604,7.528331766707247,0.4715909090909091,M,4,High School,Single,80K - 120K,Blue,37,6,1,2
0,-1.6623334707417243,6603.0,0.7249216300940439,7.758760544157663,0.3977272727272727,M,1,Graduate,Single,80K - 120K,Blue,20,5,3,2
0,0.3335703834525306,1994.5,1.970219435736677,8.55429627936774,3.5795454545454546,M,2,High School,Married,80K - 120K,Blue,36,4,3,1
1,-0.7891255345317377,1808.0,0.9020376175548588,6.709304340258298,1.8068181818181817,M,3,Uneducated,Married,80K - 120K,Blue,29,3,2,3
0,0.3335703834525306,10689.0,1.006269592476489,8.167919362957816,0.3409090909090909,M,3,Graduate,Married,80K - 120K,Blue,36,6,1,3
0,0.0840824016782487,7797.0,0.0,8.464846711044029,0.0,M,4,College,Single,60K - 80K,Blue,41,5,2,3
0,-0.9138695254188788,5953.0,1.5924764890282133,7.403670290012373,0.9715909090909092,M,4,High School,Married,60K - 80K,Blue,31,3,1,4
0,-1.7870774616288654,7154.0,1.4804075235109715,7.413970290190444,0.7500000000000001,M,0,High School,Married,60K - 80K,Blue,13,3,3,4
0,1.58101029232394,4972.0,1.2586206896551724,8.058010800802085,0.9204545454545456,M,1,Doctorate,Single,60K - 80K,Blue,49,5,2,4
0,-0.290149570983174,5267.0,0.0,8.147867129923947,0.0,M,4,Graduate,Single,60K - 80K,Blue,25,3,3,2
0,-0.539637552757456,1467.0,1.9725705329153604,7.81762544305337,4.875,M,3,Graduate,Single,60K - 80K,Blue,31,3,3,4
0,0.9572903378882354,1120.0,1.238244514106583,7.325148957955575,4.005681818181818,M,3,High School,Married,60K - 80K,Blue,43,6,3,4
0,-0.290149570983174,2502.5,0.7594043887147336,8.53030683056162,1.1022727272727273,M,4,College,Single,60K - 80K,Blue,38,6,3,3
0,-0.6643815436445969,2410.5,1.1175548589341693,8.18060094759445,1.681818181818182,M,5,Graduate,Single,60K - 80K,Blue,28,5,1,4
0,-0.1654055800960331,3011.0,1.1230407523510972,8.141189793457691,1.3522727272727273,M,1,Graduate,Single,60K - 80K,Blue,36,3,1,3
0,-1.4128454889674424,4358.5,0.5634796238244514,7.633853559681768,0.4659090909090909,M,4,Graduate,Single,60K - 80K,Blue,22,3,3,3
1,0.3335703834525306,2831.0,1.1630094043887147,7.434257382133135,1.4886363636363638,M,4,Graduate,Single,60K - 80K,Blue,36,1,4,5
0,0.2088263925653897,9238.5,0.0,9.070503426788385,0.0,M,4,Graduate,Married,60K - 80K,Blue,37,2,2,1
0,-1.0386135163060195,2970.0,0.8628526645768025,7.534762657037537,1.0511363636363638,M,2,High School,Married,60K - 80K,Blue,33,6,3,4
0,-0.7891255345317377,829.5,0.0,8.252706676567644,0.0,M,5,Post-Graduate,Single,60K - 80K,Blue,30,3,2,2
0,1.58101029232394,8363.5,1.0815047021943571,8.163656176168432,0.4715909090909091,M,2,Graduate,Single,60K - 80K,Blue,42,3,2,2
0,-0.6643815436445969,1893.0,0.9177115987460815,8.58839695042257,1.7556818181818183,M,2,Graduate,Married,60K - 80K,Blue,37,1,2,1
0,0.0840824016782487,2531.0,1.5642633228840126,7.180831199044556,2.238636363636364,M,3,Post-Graduate,Single,60K - 80K,Blue,36,5,3,3
0,-1.5375894798545835,1632.5,1.9725705329153604,7.519149957669823,4.380681818181818,M,3,High School,Married,60K - 80K,Blue,26,4,3,3
0,-0.539637552757456,5880.5,1.391065830721003,8.506334448081361,0.8579545454545455,M,2,Graduate,Single,60K - 80K,Blue,26,4,3,2
0,0.2088263925653897,4312.0,1.3393416927899686,9.663833449094929,1.1250000000000002,M,1,Uneducated,Married,60K - 80K,Blue,39,2,3,1
1,-0.9138695254188788,12328.5,0.4960815047021943,7.577633832602728,0.1477272727272727,M,5,Graduate,Single,60K - 80K,Blue,36,1,3,3
0,-0.0406615892088921,8836.5,1.3973354231974922,8.058327306580958,0.5738636363636365,M,4,College,Single,60K - 80K,Blue,41,3,1,1
0,-1.7870774616288654,10775.5,0.0,9.612466578818832,0.0,M,0,College,Single,60K - 80K,Blue,16,2,3,2
0,2.079986255872504,1283.5,0.0,7.782807262839695,0.0,M,0,High School,Married,60K - 80K,Blue,36,6,2,3
0,0.8325463470010944,7183.0,0.6959247648902821,8.260492856573185,0.3522727272727273,M,4,College,Single,60K - 80K,Blue,45,5,3,2
0,0.8325463470010944,9970.0,1.5815047021943571,8.454040376410969,0.5738636363636365,M,3,College,Single,60K - 80K,Blue,36,5,1,1
0,-0.1654055800960331,3776.0,0.0,7.239214973779806,0.0,M,3,Graduate,Single,60K - 80K,Blue,33,3,1,3
1,-0.6643815436445969,1119.0,0.0,7.631916513071252,0.0,M,2,Graduate,Single,60K - 80K,Blue,36,3,2,1
0,-1.7870774616288654,2698.5,1.3981191222570533,7.628517626575055,1.8806818181818183,M,0,High School,Married,60K - 80K,Blue,26,5,2,3
1,-1.7870774616288654,2048.5,0.0,9.033125752550372,0.0,M,0,College,Single,60K - 80K,Blue,24,3,2,3
0,-0.9138695254188788,3112.0,1.487460815047022,8.01102337918644,1.7329545454545454,M,4,High School,Married,60K - 80K,Blue,28,5,3,3
0,-1.4128454889674424,9563.5,1.4733542319749215,7.527793987721444,0.5568181818181819,M,2,High School,Married,60K - 80K,Blue,36,4,2,4
